"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,4.066,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,4.04466666666667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,3.941,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,4.15682733333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,4.496061,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,4.59535566666667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,4.44832133333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,4.31211733333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,4.69492733333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,4.768374,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,4.304002,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,4.502756,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,4.439181,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,4.044983583,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,3.85367378066667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,4.347890176,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,5.11410503366667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,5.62534848466667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,6.49828944733333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,7.358986301,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,9.89453668133333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,11.4739482766667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,12.2290097166667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,13.22314239,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,11.3828034233333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,9.66556796033334,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,7.91454739466667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,6.24575378633333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,5.96831068533333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,6.84301621,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,6.11543652266667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,4.85926414133333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,3.66078787866667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,3.44605075633333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,3.04969710133333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,2.18333333333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,2.40333333333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,2.61666666666667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,2.49,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,2.92666666666667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.15666666666667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,3.07666666666667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,3.52666666666667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,3.99333333333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,3.34333333333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,2.83,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.04333333333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,1.89,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.79,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,1.82,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,1.85666666666667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,1.51333333333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.93,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.27,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,0.316666666666667,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,0.443333333333333,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,0.77,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,0.36,,
"IRLTLT01","Long-term interest rate","PRT","Portugal","ST","Level, ratio or index","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,0.0933333333333334,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,8.33,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,8.17,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,8.02333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,8.04333333333334,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,7.93333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,7.36666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,7.66,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,7.16,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,5.55333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,4.97,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,4.77333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,4.91333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,5.28666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,5.12,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,5.09333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,5.03,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,4.86,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,3.81333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,3.55333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,3.19666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,3.52333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,3.78333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,4.47666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,5.11333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,4.27333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,4.25666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,4.44,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,4.65333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,4.61333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,4.39333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,4.64,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,4.99666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,4.86333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,4.72,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,5.01333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,4.86666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,4.22666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,4.06666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,3.82666666666667,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,3.75,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,3.84333333333333,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,4.11,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,4.35,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,4.45,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,4.75,,
"IRLTLT01","Long-term interest rate","SVK","Slovak Republic","ST","Level, ratio or index","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,5.03666666666667,,
